ID,SEX,EDUCATION,MARRIAGE,AGE
27520,1,2,1,52
27521,1,1,2,56
27522,1,2,2,56
27523,1,3,1,54
27524,1,2,1,51
27525,1,3,1,53
27526,1,2,2,54
27527,1,2,3,53
27528,1,2,1,51
27529,1,2,1,51
27530,1,2,1,56
27531,1,3,1,54
27532,1,3,1,59
27533,1,3,1,57
27534,1,2,1,55
27535,1,2,1,56
27536,1,3,1,53
27537,1,1,1,51
27538,1,2,3,53
27539,1,3,1,57
27540,1,3,1,52
27541,1,3,1,65
27542,1,1,1,71
27543,1,3,2,52
27544,1,3,1,55
27545,1,2,1,62
27546,1,3,1,52
27547,1,3,1,54
27548,1,2,1,51
27549,1,3,1,52
27550,1,3,1,53
27551,1,2,2,54
27552,1,3,1,53
27553,1,2,1,52
27554,1,3,1,56
27555,1,2,1,55
27556,1,3,2,54
27557,1,2,2,59
27558,1,3,1,56
27559,1,1,1,63
27560,1,3,1,64
27561,1,3,2,57
27562,1,1,1,56
27563,1,3,1,53
27564,1,2,2,56
27565,1,6,1,53
27566,1,1,1,57
27567,1,2,1,52
27568,1,3,2,55
27569,1,2,1,53
27570,1,2,1,53
27571,1,1,1,52
27572,1,2,1,52
27573,1,1,1,54
27574,1,1,1,53
27575,1,3,1,54
27576,1,2,1,54
27577,1,1,1,59
27578,1,3,1,50
27579,1,2,2,60
27580,1,1,1,55
27581,1,1,2,55
27582,1,3,3,61
27583,1,2,1,58
27584,1,1,1,51
27585,1,2,2,51
27586,1,3,1,52
27587,1,1,1,52
27588,1,3,1,56
27589,1,3,2,53
27590,1,1,1,55
27591,1,2,1,55
27592,1,3,1,59
27593,2,2,1,29
27594,2,1,1,29
27595,2,2,1,34
27596,2,2,1,38
27597,2,1,2,29
27598,2,1,2,26
27599,2,2,1,29
27600,2,1,2,26
27601,2,1,2,28
27602,2,2,2,27
27603,2,1,2,29
27604,2,2,2,28
27605,2,2,2,22
27606,2,2,1,26
27607,2,2,1,24
27608,2,3,2,26
27609,2,1,2,25
27610,2,2,2,26
27611,2,1,2,28
27612,2,2,1,26
27613,2,2,2,25
27614,2,2,2,26
27615,2,2,2,24
27616,2,2,2,27
27617,2,1,2,22
27618,2,2,2,22
27619,2,3,2,22
27620,2,2,2,22
27621,2,2,2,22
27622,2,2,2,23
27623,2,1,2,23
27624,2,1,2,23
27625,2,1,2,23
27626,2,2,2,24
27627,2,2,2,24
27628,2,2,1,24
27629,2,3,2,24
27630,2,2,2,23
27631,2,2,2,21
27632,2,2,1,23
27633,2,1,2,23
27634,2,2,2,22
27635,2,1,2,22
27636,2,2,1,23
27637,2,2,2,22
27638,2,2,2,23
27639,2,2,2,23
27640,2,2,2,23
27641,2,1,2,24
27642,2,2,2,23
27643,2,1,2,23
27644,2,2,2,24
27645,2,2,1,24
27646,2,2,1,24
27647,2,2,2,24
27648,2,3,2,24
27649,2,2,2,24
27650,2,1,2,25
27651,2,3,1,54
27652,2,1,2,23
27653,2,1,2,23
27654,2,2,2,22
27655,2,3,2,22
27656,2,2,2,22
27657,2,2,2,22
27658,2,2,2,23
27659,2,2,2,22
27660,2,1,2,27
27661,2,2,2,23
27662,2,2,2,23
27663,2,2,2,21
27664,2,2,2,23
27665,2,3,1,23
27666,2,3,2,24
27667,2,2,2,24
27668,2,1,2,24
27669,2,1,2,24
27670,2,2,2,24
27671,2,2,2,23
27672,2,2,2,23
27673,2,2,2,23
27674,2,1,2,24
27675,2,2,2,24
27676,2,2,2,22
27677,2,2,1,36
27678,2,1,2,24
27679,2,3,1,23
27680,2,2,2,24
27681,2,1,2,23
27682,2,2,1,23
27683,2,1,2,24
27684,2,2,2,22
27685,2,2,2,24
27686,2,2,2,24
27687,2,1,2,24
27688,2,2,1,24
27689,2,2,2,25
27690,2,2,2,25
27691,2,1,2,25
27692,2,1,2,25
27693,2,3,2,26
27694,2,1,2,25
27695,2,3,2,25
27696,2,1,2,25
27697,2,1,2,26
27698,2,2,1,24
27699,2,2,1,25
27700,2,2,2,25
27701,2,2,2,25
27702,2,1,2,25
27703,2,2,1,25
27704,2,1,2,25
27705,2,1,2,24
27706,2,2,2,24
27707,2,2,2,25
27708,2,1,2,25
27709,2,2,2,25
27710,2,2,2,23
27711,2,2,1,23
27712,2,2,2,24
27713,2,1,2,25
27714,2,2,2,24
27715,2,2,2,23
27716,2,1,2,25
27717,2,3,1,26
27718,2,1,2,24
27719,2,2,2,24
27720,2,1,2,24
27721,2,2,1,24
27722,2,1,2,24
27723,2,1,2,24
27724,2,2,2,24
27725,2,3,2,24
27726,2,2,2,22
27727,2,1,2,23
27728,2,2,1,23
27729,2,2,2,23
27730,2,2,2,25
27731,2,2,2,25
27732,2,1,2,24
27733,2,2,1,24
27734,2,1,2,24
27735,2,2,2,23
27736,2,2,2,25
27737,2,1,2,22
27738,2,2,2,22
27739,2,3,2,23
27740,2,2,2,25
27741,2,1,2,25
27742,2,3,2,22
27743,2,2,2,23
27744,2,1,2,24
27745,2,1,2,26
27746,2,1,2,24
27747,2,1,1,24
27748,2,3,1,26
27749,2,2,2,26
27750,2,2,1,26
27751,2,1,2,27
27752,2,1,2,23
27753,2,2,2,23
27754,2,1,2,23
27755,2,1,2,23
27756,2,2,2,22
27757,2,2,1,22
27758,2,2,2,23
27759,2,2,2,23
27760,2,3,1,25
27761,2,3,2,25
27762,2,2,1,24
27763,2,2,2,22
27764,2,2,2,24
27765,2,2,1,24
27766,2,2,2,25
27767,2,1,2,25
27768,2,2,1,25
27769,2,1,2,22
27770,2,5,2,23
27771,2,2,2,24
27772,2,2,2,26
27773,2,1,2,24
27774,2,2,1,24
27775,2,2,2,24
27776,2,2,2,24
27777,2,1,2,25
27778,2,1,2,25
27779,2,2,1,24
27780,2,1,2,24
27781,2,2,2,24
27782,2,1,2,25
27783,2,1,2,25
27784,2,2,1,25
27785,2,2,2,25
27786,2,2,2,25
27787,2,1,2,25
27788,2,2,2,24
27789,2,4,2,25
27790,2,1,2,25
27791,2,2,2,24
27792,2,1,2,25
27793,2,2,2,25
27794,2,3,2,25
27795,2,2,2,25
27796,2,3,2,26
27797,2,1,2,26
27798,2,2,1,26
27799,2,2,2,24
27800,2,1,2,26
27801,2,2,2,26
27802,2,1,1,28
27803,2,1,2,26
27804,2,1,2,26
27805,2,2,1,25
27806,2,2,2,25
27807,2,2,1,25
27808,2,2,2,29
27809,2,1,2,25
27810,2,3,2,26
27811,2,2,2,25
27812,2,2,2,23
27813,2,2,2,28
27814,2,2,2,28
27815,2,2,1,26
27816,2,1,2,26
27817,2,2,2,25
27818,2,1,2,26
27819,2,2,2,26
27820,2,2,2,27
27821,2,1,2,26
27822,2,1,2,26
27823,2,2,1,27
27824,2,2,1,27
27825,2,2,2,27
27826,2,1,2,27
27827,2,2,2,26
27828,2,1,2,26
27829,2,2,2,25
27830,2,2,2,26
27831,2,1,2,26
27832,2,3,2,26
27833,2,2,2,26
27834,2,2,2,26
27835,2,1,2,26
27836,2,3,2,27
27837,2,2,2,26
27838,2,2,1,26
27839,2,1,2,26
27840,2,1,2,25
27841,2,1,2,24
27842,2,1,2,27
27843,2,1,2,26
27844,2,3,2,26
27845,2,1,2,26
27846,2,2,1,27
27847,2,1,2,27
27848,2,2,2,27
27849,2,1,2,26
27850,2,3,2,23
27851,2,1,1,27
27852,2,3,1,26
27853,2,1,2,27
27854,2,1,2,28
27855,2,3,2,27
27856,2,1,2,27
27857,2,2,2,22
27858,2,2,2,23
27859,2,2,1,25
27860,2,2,2,25
27861,2,3,2,25
27862,2,2,1,25
27863,2,1,2,27
27864,2,1,2,27
27865,2,2,2,24
27866,2,3,2,25
27867,2,1,1,25
27868,2,2,2,26
27869,2,3,2,26
27870,2,1,2,26
27871,2,1,2,27
27872,2,4,2,30
27873,2,2,2,26
27874,2,2,2,27
27875,2,1,2,27
27876,2,2,2,27
27877,2,1,2,27
27878,2,2,2,29
27879,2,1,2,29
27880,2,1,2,29
27881,2,3,1,26
27882,2,1,1,27
27883,2,1,2,28
27884,2,2,2,28
27885,2,2,3,27
27886,2,3,1,27
27887,2,1,2,27
27888,2,2,2,27
27889,2,2,2,26
27890,2,1,2,26
27891,2,2,2,26
27892,2,2,1,26
27893,2,1,2,27
27894,2,1,2,29
27895,2,2,1,29
27896,2,1,2,29
27897,2,1,2,29
27898,2,3,2,27
27899,2,3,2,28
27900,2,2,1,28
27901,2,1,2,28
27902,2,3,1,28
27903,2,1,2,25
27904,2,3,2,23
27905,2,2,1,29
27906,2,1,2,29
27907,2,1,2,28
27908,2,2,1,29
27909,2,2,1,29
27910,2,1,2,29
27911,2,1,2,27
27912,2,2,1,26
27913,2,1,2,26
27914,2,2,1,26
27915,2,1,2,27
27916,2,1,2,27
27917,2,1,2,28
27918,2,1,2,29
27919,2,3,1,27
27920,2,1,2,27
27921,2,1,1,27
27922,2,1,2,28
27923,2,1,2,28
27924,2,1,2,26
27925,2,2,1,26
27926,2,1,2,26
27927,2,1,2,27
27928,2,1,2,27
27929,2,1,2,28
27930,2,2,1,28
27931,2,2,2,28
27932,2,1,2,29
27933,2,1,2,25
27934,2,2,2,25
27935,2,1,2,28
27936,2,2,2,28
27937,2,2,1,27
27938,2,2,2,27
27939,2,2,2,28
27940,2,2,1,27
27941,2,1,2,27
27942,2,2,2,27
27943,2,1,2,28
27944,2,1,2,28
27945,2,1,2,28
27946,2,1,2,27
27947,2,2,2,29
27948,2,3,2,28
27949,2,1,2,28
27950,2,1,2,29
27951,2,1,2,27
27952,2,2,2,28
27953,2,2,1,29
27954,2,1,2,25
27955,2,3,1,26
27956,2,2,1,27
27957,2,1,2,29
27958,2,1,2,26
27959,2,1,2,28
27960,2,2,1,29
27961,2,2,2,27
27962,2,1,1,29
27963,2,2,2,25
27964,2,3,2,28
27965,2,2,1,28
27966,2,2,1,29
27967,2,1,2,27
27968,2,1,2,27
27969,2,1,2,28
27970,2,2,2,28
27971,2,2,2,28
27972,2,2,2,29
27973,2,1,2,28
27974,2,1,1,28
27975,2,3,2,28
27976,2,3,2,27
27977,2,1,1,27
27978,2,1,1,30
27979,2,1,2,29
27980,2,1,2,28
27981,2,1,2,28
27982,2,3,2,28
27983,2,2,1,28
27984,2,1,2,28
27985,2,1,2,31
27986,2,2,2,29
27987,2,1,2,30
27988,2,1,1,30
27989,2,2,1,30
27990,2,2,1,30
27991,2,1,2,26
27992,2,2,1,29
27993,2,2,2,29
27994,2,1,2,29
27995,2,2,1,29
27996,2,2,2,30
27997,2,1,2,31
27998,2,1,1,31
27999,2,2,1,30
28000,2,5,2,31
28001,2,2,1,29
28002,2,1,2,29
28003,2,1,2,29
28004,2,1,2,30
28005,2,2,2,30
28006,2,1,2,27
28007,2,2,2,24
28008,2,2,1,25
28009,2,1,3,29
28010,2,1,2,28
28011,2,2,2,29
28012,2,5,2,30
28013,2,1,2,28
28014,2,2,2,28
28015,2,2,1,28
28016,2,2,2,29
28017,2,2,1,27
28018,2,2,2,27
28019,2,2,2,28
28020,2,2,2,29
28021,2,2,1,29
28022,2,1,2,29
28023,2,2,2,27
28024,2,2,1,32
28025,2,3,1,32
28026,2,1,1,30
28027,2,2,2,30
28028,2,2,1,32
28029,2,2,1,33
28030,2,2,1,34
28031,2,3,1,29
28032,2,2,1,30
28033,2,1,2,29
28034,2,1,2,30
28035,2,1,2,29
28036,2,3,2,30
28037,2,1,2,30
28038,2,1,2,29
28039,2,2,2,29
28040,2,1,2,29
28041,2,2,1,30
28042,2,1,2,28
28043,2,1,2,28
28044,2,4,1,28
28045,2,1,2,28
28046,2,1,2,28
28047,2,1,1,31
28048,2,2,1,30
28049,2,2,2,29
28050,2,1,2,29
28051,2,1,2,29
28052,2,2,1,31
28053,2,2,2,32
28054,2,2,2,32
28055,2,2,1,32
28056,2,2,1,34
28057,2,1,2,33
28058,2,3,1,34
28059,2,3,2,40
28060,2,3,1,35
28061,2,2,1,47
28062,2,1,1,40
28063,2,1,2,36
28064,2,3,1,44
28065,2,2,1,36
28066,2,2,1,30
28067,2,3,1,33
28068,2,1,2,31
28069,2,2,2,40
28070,2,2,1,44
28071,2,1,1,35
28072,2,2,1,47
28073,2,5,1,48
28074,2,3,2,26
28075,2,2,2,26
28076,2,1,2,26
28077,2,3,1,42
28078,2,1,2,46
28079,2,2,1,38
28080,2,2,3,48
28081,2,3,1,35
28082,2,3,1,44
28083,2,1,1,41
28084,2,2,1,41
28085,2,2,2,36
28086,2,2,1,36
28087,2,3,1,39
28088,2,2,2,33
28089,2,2,1,40
28090,2,1,1,45
28091,2,2,1,48
28092,2,3,2,41
28093,2,3,2,46
28094,2,2,2,41
28095,2,3,1,46
28096,2,2,2,41
28097,2,2,1,39
28098,2,1,1,37
28099,2,2,2,45
28100,2,2,2,31
28101,2,1,2,29
28102,2,1,2,30
28103,2,1,2,30
28104,2,1,1,31
28105,2,2,2,35
28106,2,1,1,39
28107,2,1,2,44
28108,2,2,2,45
28109,2,1,2,37
28110,2,2,1,39
28111,2,4,1,35
28112,2,2,1,36
28113,2,2,2,38
28114,2,3,2,43
28115,2,2,1,38
28116,2,3,2,43
28117,2,1,1,41
28118,2,2,2,43
28119,2,1,1,39
28120,2,1,1,41
28121,2,1,1,44
28122,2,2,1,39
28123,2,1,1,37
28124,2,2,1,41
28125,2,2,1,39
28126,2,2,1,43
28127,2,2,2,39
28128,2,1,1,40
28129,2,1,2,35
28130,2,3,1,49
28131,2,3,1,42
28132,2,2,1,28
28133,2,3,2,38
28134,2,2,1,39
28135,2,1,2,44
28136,2,3,1,42
28137,2,3,1,44
28138,2,3,1,36
28139,2,3,1,45
28140,2,1,1,37
28141,2,1,2,44
28142,2,3,1,36
28143,2,5,2,44
28144,2,1,1,46
28145,2,2,2,41
28146,2,2,1,47
28147,2,2,1,48
28148,2,1,1,36
28149,2,3,2,47
28150,2,3,1,49
28151,2,3,2,48
28152,2,1,2,32
28153,2,1,1,40
28154,2,1,1,34
28155,2,1,2,42
28156,2,2,1,43
28157,2,2,1,32
28158,2,3,1,31
28159,2,2,2,35
28160,2,5,1,45
28161,2,1,2,29
28162,2,3,2,46
28163,2,1,1,44
28164,2,3,1,41
28165,2,1,1,30
28166,2,1,2,32
28167,2,1,1,32
28168,2,2,1,31
28169,2,2,1,31
28170,2,1,2,30
28171,2,2,2,45
28172,2,2,1,48
28173,2,2,1,44
28174,2,1,2,29
28175,2,2,1,30
28176,2,2,1,32
28177,2,2,1,31
28178,2,1,2,31
28179,2,3,1,31
28180,2,1,1,46
28181,2,2,2,32
28182,2,2,1,32
28183,2,1,2,33
28184,2,2,1,33
28185,2,2,1,33
28186,2,1,2,33
28187,2,1,1,33
28188,2,1,1,34
28189,2,2,2,34
28190,2,2,1,48
28191,2,3,3,43
28192,2,2,2,34
28193,2,1,2,34
28194,2,3,1,46
28195,2,3,1,49
28196,2,3,1,48
28197,2,2,1,40
28198,2,2,1,42
28199,2,2,1,42
28200,2,1,1,40
28201,2,1,2,36
28202,2,3,2,48
28203,2,1,2,46
28204,2,2,1,38
28205,2,2,2,39
28206,2,3,1,39
28207,2,1,2,39
28208,2,2,1,48
28209,2,2,2,38
28210,2,2,1,36
28211,2,2,1,40
28212,2,1,1,40
28213,2,1,1,41
28214,2,3,1,45
28215,2,1,1,39
28216,2,3,1,37
28217,2,3,2,45
28218,2,3,1,38
28219,2,2,2,47
28220,2,2,2,33
28221,2,2,1,33
28222,2,1,2,30
28223,2,1,2,30
28224,2,3,2,31
28225,2,1,1,33
28226,2,2,1,33
28227,2,3,1,46
28228,2,2,1,37
28229,2,1,1,34
28230,2,2,2,35
28231,2,2,2,32
28232,2,3,2,42
28233,2,2,2,39
28234,2,2,1,41
28235,2,3,1,43
28236,2,1,1,37
28237,2,3,1,40
28238,2,2,2,43
28239,2,3,2,47
28240,2,3,1,34
28241,2,1,1,37
28242,2,2,1,46
28243,2,2,1,44
28244,2,2,1,37
28245,2,2,2,42
28246,2,2,2,32
28247,2,1,1,41
28248,2,2,1,32
28249,2,1,2,33
28250,2,1,1,33
28251,2,2,1,34
28252,2,1,1,37
28253,2,3,1,48
28254,2,2,1,38
28255,2,3,1,42
28256,2,3,2,41
28257,2,1,1,45
28258,2,3,1,36
28259,2,2,1,48
28260,2,2,1,43
28261,2,3,1,44
28262,2,2,1,42
28263,2,2,1,34
28264,2,2,1,43
28265,2,3,1,41
28266,2,1,1,38
28267,2,3,1,44
28268,2,2,1,43
28269,2,2,1,34
28270,2,2,1,49
28271,2,2,1,44
28272,2,3,1,38
28273,2,3,2,31
28274,2,1,2,31
28275,2,2,1,42
28276,2,2,1,40
28277,2,5,1,40
28278,2,3,2,49
28279,2,3,1,45
28280,2,2,2,36
28281,2,3,2,46
28282,2,2,2,36
28283,2,2,1,41
28284,2,2,1,42
28285,2,3,2,41
28286,2,2,2,32
28287,2,2,1,32
28288,2,2,2,32
28289,2,2,2,44
28290,2,2,2,36
28291,2,2,1,38
28292,2,3,2,46
28293,2,1,2,29
28294,2,1,2,29
28295,2,2,2,30
28296,2,2,2,30
28297,2,1,2,31
28298,2,2,1,31
28299,2,2,2,31
28300,2,2,1,46
28301,2,2,1,42
28302,2,3,1,34
28303,2,2,1,34
28304,2,2,1,41
28305,2,2,1,29
28306,2,3,1,40
28307,2,2,1,30
28308,2,2,2,31
28309,2,2,1,44
28310,2,1,1,36
28311,2,3,2,36
28312,2,3,1,38
28313,2,1,2,29
28314,2,3,1,34
28315,2,2,1,48
28316,2,1,1,37
28317,2,2,2,27
28318,2,2,1,29
28319,2,4,1,35
28320,2,2,2,27
28321,2,2,2,28
28322,2,3,1,28
28323,2,3,2,28
28324,2,2,1,29
28325,2,1,2,30
28326,2,2,2,30
28327,2,2,2,32
28328,2,2,1,42
28329,2,1,2,31
28330,2,2,1,31
28331,2,3,2,32
28332,2,1,2,34
28333,2,2,1,34
28334,2,4,2,34
28335,2,1,2,33
28336,2,3,1,41
28337,2,2,2,43
28338,2,1,1,45
28339,2,3,1,40
28340,2,2,1,36
28341,2,3,3,40
28342,2,2,1,42
28343,2,2,1,36
28344,2,2,1,38
28345,2,3,1,40
28346,2,2,3,40
28347,2,3,1,41
28348,2,3,1,37
28349,2,1,2,36
28350,2,2,1,36
28351,2,3,2,35
28352,2,3,1,44
28353,2,2,2,36
28354,2,1,2,39
28355,2,2,1,39
28356,2,2,1,42
28357,2,2,2,43
28358,2,2,2,32
28359,2,2,2,32
28360,2,3,2,47
28361,2,1,1,40
28362,2,1,1,40
28363,2,1,2,30
28364,2,3,2,35
28365,2,2,1,35
28366,2,2,1,38
28367,2,3,1,39
28368,2,1,1,37
28369,2,2,1,39
28370,2,2,2,42
28371,2,3,1,36
28372,2,3,1,40
28373,2,1,1,41
28374,2,2,1,36
28375,2,2,1,36
28376,2,2,2,37
28377,2,2,1,36
28378,2,2,1,44
28379,2,5,2,39
28380,2,2,1,32
28381,2,2,2,33
28382,2,3,1,34
28383,2,3,1,31
28384,2,2,1,42
28385,2,3,1,46
28386,2,3,1,35
28387,2,2,1,40
28388,2,3,2,34
28389,2,1,1,42
28390,2,1,1,38
28391,2,2,2,39
28392,2,3,1,42
28393,2,2,2,31
28394,2,2,1,37
28395,2,2,1,40
28396,2,3,1,43
28397,2,2,1,31
28398,2,3,1,33
28399,2,1,1,36
28400,2,1,2,41
28401,2,1,1,47
28402,2,2,1,45
28403,2,1,2,27
28404,2,2,2,29
28405,2,1,2,27
28406,2,1,2,28
28407,2,2,2,28
28408,2,2,2,28
28409,2,1,2,28
28410,2,3,1,34
28411,2,2,2,28
28412,2,2,2,28
28413,2,2,2,29
28414,2,1,1,28
28415,2,3,2,29
28416,2,2,2,29
28417,2,1,2,29
28418,2,1,2,30
28419,2,2,2,29
28420,2,1,2,29
28421,2,2,1,29
28422,2,2,2,32
28423,2,1,2,32
28424,2,1,2,31
28425,2,1,2,31
28426,2,2,2,30
28427,2,1,2,30
28428,2,2,2,31
28429,2,1,2,33
28430,2,2,1,33
28431,2,2,2,33
28432,2,1,2,33
28433,2,1,1,33
28434,2,3,1,44
28435,2,2,1,45
28436,2,2,1,34
28437,2,3,1,45
28438,2,1,1,35
28439,2,1,1,37
28440,2,3,1,48
28441,2,2,1,34
28442,2,1,1,40
28443,2,2,2,37
28444,2,2,3,36
28445,2,2,1,42
28446,2,2,1,47
28447,2,2,1,44
28448,2,2,1,45
28449,2,2,1,49
28450,2,3,1,33
28451,2,2,2,37
28452,2,2,2,35
28453,2,2,1,37
28454,2,1,1,40
28455,2,2,2,36
28456,2,3,1,45
28457,2,3,1,46
28458,2,3,0,36
28459,2,3,1,42
28460,2,2,1,35
28461,2,2,1,38
28462,2,2,1,39
28463,2,1,2,45
28464,2,2,1,34
28465,2,2,1,49
28466,2,1,1,40
28467,2,3,1,37
28468,2,2,1,35
28469,2,2,1,34
28470,2,2,1,41
28471,2,3,2,45
28472,2,2,2,32
28473,2,3,1,37
28474,2,3,1,36
28475,2,2,2,33
28476,2,2,1,30
28477,2,2,1,38
28478,2,3,1,47
28479,2,2,2,35
28480,2,2,1,39
28481,2,1,1,31
28482,2,1,2,31
28483,2,2,2,44
28484,2,2,2,41
28485,2,3,1,44
28486,2,3,1,39
28487,2,3,1,41
28488,2,2,2,36
28489,2,2,1,41
28490,2,2,1,37
28491,2,3,2,39
28492,2,3,1,36
28493,2,3,1,47
28494,2,1,2,30
28495,2,2,1,31
28496,2,1,2,34
28497,2,2,1,36
28498,2,2,1,37
28499,2,3,2,30
28500,2,2,2,34
28501,2,1,2,35
28502,2,2,1,39
28503,2,2,1,31
28504,2,2,1,36
28505,2,3,3,46
28506,2,2,1,37
28507,2,2,1,28
28508,2,2,1,28
28509,2,1,2,29
28510,2,2,2,40
28511,2,3,1,42
28512,2,1,1,47
28513,2,2,2,28
28514,2,1,2,31
28515,2,2,2,30
28516,2,1,2,33
28517,2,2,2,34
28518,2,2,2,34
28519,2,3,1,30
28520,2,2,2,24
28521,2,2,1,47
28522,2,3,1,37
28523,2,2,2,34
28524,2,1,1,38
28525,2,1,2,29
28526,2,2,2,30
28527,2,2,1,32
28528,2,2,2,32
28529,2,2,1,34
28530,2,3,1,36
28531,2,2,1,48
28532,2,1,1,40
28533,2,3,1,44
28534,2,2,1,31
28535,2,2,1,31
28536,2,3,2,32
28537,2,1,1,32
28538,2,2,2,32
28539,2,1,1,33
28540,2,2,1,30
28541,2,3,2,30
28542,2,1,2,31
28543,2,1,1,35
28544,2,2,1,35
28545,2,2,1,35
28546,2,2,2,39
28547,2,3,1,44
28548,2,1,2,33
28549,2,2,2,33
28550,2,1,2,34
28551,2,2,3,34
28552,2,2,2,34
28553,2,1,2,37
28554,2,3,2,37
28555,2,2,1,40
28556,2,2,1,38
28557,2,3,1,41
28558,2,2,1,41
28559,2,1,1,35
28560,2,1,1,39
28561,2,1,2,46
28562,2,2,2,39
28563,2,2,1,38
28564,2,3,2,35
28565,2,1,1,36
28566,2,1,1,41
28567,2,1,2,40
28568,2,3,1,43
28569,2,3,1,40
28570,2,1,1,29
28571,2,1,2,29
28572,2,2,2,29
28573,2,2,2,29
28574,2,4,2,30
28575,2,1,2,30
28576,2,2,1,30
28577,2,2,1,30
28578,2,2,1,44
28579,2,1,1,46
28580,2,1,2,32
28581,2,2,1,34
28582,2,1,2,33
28583,2,1,1,34
28584,2,3,1,32
28585,2,3,1,32
28586,2,2,1,34
28587,2,1,2,34
28588,2,1,1,35
28589,2,1,1,35
28590,2,3,1,35
28591,2,3,1,34
28592,2,1,1,47
28593,2,2,1,42
28594,2,1,1,45
28595,2,2,1,49
28596,2,3,1,41
28597,2,2,2,45
28598,2,3,1,46
28599,2,1,1,38
28600,2,1,1,39
28601,2,3,2,40
28602,2,2,1,41
28603,2,3,0,37
28604,2,3,0,44
28605,2,3,1,45
28606,2,2,1,42
28607,2,2,1,41
28608,2,2,1,44
28609,2,2,1,38
28610,2,3,1,47
28611,2,3,1,35
28612,2,3,2,48
28613,2,3,2,39
28614,2,1,1,40
28615,2,1,2,30
28616,2,3,1,35
28617,2,2,1,41
28618,2,2,2,41
28619,2,4,2,42
28620,2,3,1,48
28621,2,2,1,41
28622,2,2,1,40
28623,2,3,1,41
28624,2,1,1,31
28625,2,2,2,31
28626,2,1,1,31
28627,2,2,2,31
28628,2,1,2,31
28629,2,1,2,32
28630,2,2,1,32
28631,2,2,1,35
28632,2,2,1,41
28633,2,3,1,41
28634,2,2,1,35
28635,2,1,1,36
28636,2,3,1,35
28637,2,2,1,37
28638,2,1,2,44
28639,2,3,1,39
28640,2,1,2,31
28641,2,2,1,32
28642,2,2,1,33
28643,2,1,1,38
28644,2,1,2,35
28645,2,2,2,44
28646,2,2,2,38
28647,2,2,1,38
28648,2,3,1,44
28649,2,2,1,34
28650,2,3,1,46
28651,2,3,1,49
28652,2,2,1,36
28653,2,3,2,43
28654,2,1,2,33
28655,2,3,2,33
28656,2,3,1,44
28657,2,2,2,38
28658,2,3,1,46
28659,2,1,2,32
28660,2,1,1,34
28661,2,3,2,44
28662,2,2,2,46
28663,2,3,2,44
28664,2,2,2,27
28665,2,2,1,27
28666,2,1,2,28
28667,2,1,1,35
28668,2,1,1,40
28669,2,2,1,36
28670,2,1,1,34
28671,2,3,1,49
28672,2,1,2,27
28673,2,2,2,27
28674,2,2,2,27
28675,2,1,2,28
28676,2,1,2,28
28677,2,1,2,29
28678,2,1,2,29
28679,2,2,2,28
28680,2,2,1,28
28681,2,1,2,30
28682,2,2,2,30
28683,2,1,2,30
28684,2,1,2,30
28685,2,1,2,30
28686,2,2,2,31
28687,2,2,2,31
28688,2,2,1,31
28689,2,2,1,31
28690,2,2,1,31
28691,2,2,1,32
28692,2,1,1,31
28693,2,3,2,32
28694,2,2,2,31
28695,2,3,2,33
28696,2,1,2,34
28697,2,2,1,34
28698,2,5,1,34
28699,2,1,1,35
28700,2,2,1,44
28701,2,3,1,35
28702,2,2,2,35
28703,2,1,1,37
28704,2,1,1,36
28705,2,3,1,42
28706,2,1,1,39
28707,2,2,2,40
28708,2,3,1,46
28709,2,1,1,48
28710,2,3,1,46
28711,2,2,1,39
28712,2,1,2,44
28713,2,2,1,42
28714,2,1,2,37
28715,2,1,2,44
28716,2,2,2,41
28717,2,1,3,42
28718,2,5,1,39
28719,2,1,1,45
28720,2,2,1,39
28721,2,2,1,41
28722,2,2,1,44
28723,2,2,1,46
28724,2,2,1,44
28725,2,1,1,44
28726,2,1,1,37
28727,2,2,1,40
28728,2,1,2,28
28729,2,2,2,30
28730,2,2,1,31
28731,2,3,1,39
28732,2,2,1,35
28733,2,1,2,29
28734,2,1,2,28
28735,2,3,1,29
28736,2,1,2,31
28737,2,2,3,28
28738,2,2,1,29
28739,2,2,1,31
28740,2,1,2,30
28741,2,1,2,28
28742,2,1,2,29
28743,2,1,2,29
28744,2,2,2,29
28745,2,1,1,30
28746,2,2,1,27
28747,2,1,1,32
28748,2,2,1,28
28749,2,1,2,32
28750,2,1,2,30
28751,2,2,1,29
28752,2,2,1,43
28753,2,2,3,41
28754,2,2,1,42
28755,2,2,2,34
28756,2,1,2,35
28757,2,2,2,48
28758,2,1,2,28
28759,2,2,1,31
28760,2,2,1,33
28761,2,2,1,33
28762,2,3,2,34
28763,2,1,1,39
28764,2,1,1,32
28765,2,2,2,37
28766,2,1,2,34
28767,2,3,0,40
28768,2,2,1,41
28769,2,1,2,37
28770,2,2,1,42
28771,2,3,1,39
28772,2,1,1,38
28773,2,1,2,39
28774,2,1,2,32
28775,2,2,2,33
28776,2,1,1,42
28777,2,1,1,32
28778,2,2,1,35
28779,2,2,1,38
28780,2,1,1,36
28781,2,6,1,48
28782,1,2,2,40
28783,2,5,1,32
28784,2,3,2,44
28785,2,1,1,36
28786,2,5,1,42
28787,2,2,1,36
28788,2,1,1,36
28789,2,5,1,32
